Alkon hinnasto 20.4.2016Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.

Numero	Nimi	Valmistaja	Pullokoko	Hinta	Litrahinta	Uutuus	Hinnastojärjestyskoodi	Tyyppi	Erityisryhmä	Oluttyyppi	Valmistusmaa	Alue	Vuosikerta	Etikettimerkintöjä	Huomautus	Rypäleet	Luonnehdinta	Pakkaustyyppi	Suljentatyyppi	Alkoholi-%	Hapot g/l	Sokeri g/l	Kantavierrep-%	Väri EBC	Katkerot EBU	Energia kcal/100 ml	Valikoima
833106	Pikari 5 cl, 20 kpl			2,50			A30	lasit									Muovinen jalallinen pikari. Vetoisuus 5 cl. Pakkauksessa 20 pikaria.										tarvikevalikoima
834169	Pulse all-round lasi, 4 kpl			37,20			A30	lasit									Kristallinen jalaton yleislasi Orreforsin Pulse-sarjasta. 4 kpl/pkk.										tarvikevalikoima
834167	Pulse viinilasi, 4 kpl			43,40			A30	lasit									Kristallimassasta valmistettu yleisviinilasi. Tilavuus: 35 cl. 4 kpl/pkk.										tarvikevalikoima
834204	Riedel Apple karahvi			37,50			A30	lasit									Lasimassasta valmistettu laatukarahvi. Vetoisuus: 1,5 l.										tarvikevalikoima
834184	Riedel O-samppanjalasit, 2 kpl			30,00			A30	lasit									Konepuhallettu ja jalaton samppanjalasi esim. piknik-koriin.										tarvikevalikoima
833125	Riedel Ouverture puna 2 kpl			30,10			A30	lasit									Pakkauksessa 2 lasia. Maailmankuulu viinin ystävän punaviinilasi. Vetoisuus: 35 cl. Korkeus: 187 mm.										tarvikevalikoima
833127	Riedel Ouverture Samppanja 2 kpl			30,10			A30	lasit									Pakkauksessa 2 lasia. Maailmankuulu viinin ystävän samppanjalasi. Vetoisuus: 26 cl. Korkeus: 217 mm.										tarvikevalikoima
833126	Riedel Ouverture valko 2 kpl			30,10			A30	lasit									Pakkauksessa 2 lasia. Maailmankuulu viinin ystävän valkoviinilasi. Vetoisuus: 28 cl, korkeus: 180 mm. 										tarvikevalikoima
833132	Riedel Vinum Bordeaux 2 kpl			59,40			A30	lasit									2 kristallilasia, kehitetty erityisesti Bordeaux alueen viineille. Vetoisuus: 61 cl. Korkeus: 225 mm										tarvikevalikoima
833137	Riedel Vinum Cognac 2 kpl			59,40			A30	lasit									2 kristallilasia, joiden erityismuotoilu tuo konjakin aromit parhaiten esille. Vetoisuus: 19 cl, korkeus: 183 mm.										tarvikevalikoima
834067	Riedel Vinum Port -lasi, 2 kpl			59,00			A30	lasit									2 kpl Riedel Vinum -kristallilasia, suunniteltu portviinille. Vetoisuus 24 cl. Korkeus: 166 mm.										tarvikevalikoima
833136	Riedel Vinum Prestige 2 kpl			59,40			A30	lasit									2 kaunista kristallisamppanja- ja kuohuviinilasia. Vetoisuus: 23 cl, korkeus: 218 mm.										tarvikevalikoima
834058	Suupuhallettu karahvi			49,00			A30	lasit									Uniikki käsin- ja suupuhallettu lasikarahvi viinille tai vedelle. Karahvin onttoon kahvaan voi laittaa koristeeksi maukkaita yrttejä tai kukkia. Tilavuus n. 1,2 l.										tarvikevalikoima
834183	Takeaway viinilasi			9,00			A30	lasit									Tuplaseinäinen muovinen viinilasi mustalla kannella. Vetoisuus: 30 cl.										tarvikevalikoima
834130	Teppo kierrätyslasit 2 kpl			21,00			A30	lasit									Kierrätyspulloista käsityönä valmistetut juomalasit. Tilavuus: 2,2 dl. Pakkaus: 2 lasia.										tarvikevalikoima
833202	Viinilasi (1 kpl), muovia			0,59			A30	lasit									Yksittäiskappalein myytävä kertakäyttöviinilasi. Vetoisuus: 20 cl.										tarvikevalikoima
558987	Alma 4 Pinot Rosé Brut Nature 2011	Alma 4	0,75	19,98	26,64		B10	kuohuviinit & samppanjat			Argentiina		2011	Alma 4			Erittäin kuiva , hapokas, sitruksinen, punaherukkainen, hennon metsämansikkainen, kevyen paahteinen	pullo	luonnonkorkki	12,5	6,4	10				80	erikoisvalikoima
555577	Finca Las Moras Rosé Syrah & Viognier	Finca Las Moras, San Juan	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Argentiina			Finca Las Moras, San Juan		Syrah, Viognier	Erittäin kuiva , hapokas, sitruksinen, vadelmainen, kevyen karpaloinen, hennon mausteinen. rosee.	pullo	luonnonkorkki	13,0	6,5	9				80	vakiovalikoima
558047	Norton Cosecha Especial Extra Brut	Bodega Norton	0,75	14,90	19,73		B10	kuohuviinit & samppanjat			Argentiina			Bodega Norton		Chardonnay	Erittäin kuiva , hapokas, sitruksinen, hennon päärynäinen, kevyen paahteinen, tyylikäs	pullo	luonnonkorkki	12,0	5,7	6				80	vakiovalikoima
008219	Carrington Vintage Brut 2014	Orlando Wines, South Eastern Australia	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Australia		2014	Orlando Wines, South Eastern Australia		Sultana, Riesling	Erittäin kuiva , hapokas, kypsän sitruksinen, päärynäinen, mausteinen, hennon paahteinen	pullo	luonnonkorkki	11,5	5,6	12				80	vakiovalikoima
511387	De Bortoli DB Sparkling Brut	De Bortoli Wines, South Eastern Australia	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Australia			De Bortoli Wines, South Eastern Australia		Chardonnay, Pinot Noir	Erittäin kuiva , hapokas, kypsän sitruunainen, kevyen viheromenainen, hennon mineraalinen, mausteinen	pullo	metallinen kierrekapseli	11,0	6,3	10				80	vakiovalikoima
581897	Jacob's Creek Chardonnay Pinot Noir Brut	Jacob's Creek Wines, South Eastern Australia	0,75	11,50	15,20		B10	kuohuviinit & samppanjat			Australia			Jacob's Creek Wines, South Eastern Australia		Chardonnay, Pinot Noir	Erittäin kuiva , keskihapokas, kypsän sitruksinen, hedelmäinen, kevyen persikkainen, hennon mausteinen	pullo	luonnonkorkki	11,5	5,7	12				80	vakiovalikoima
598817	Jansz Premium Cuvée Brut	Jansz, Tasmania	0,75	17,99	23,85		B10	kuohuviinit & samppanjat			Australia			Jansz, Tasmania		Chardonnay, Pinot Noir, Pinot Meunier	Erittäin kuiva , hapokas, kypsän sitruksinen, persikkainen, kevyen meloninen, hennon paahteinen, tyylikäs	pullo	luonnonkorkki	12,0	6,3	9				80	vakiovalikoima
533577	Katnook Founder's Block Sparkling Shiraz Brut 2013	Wingara Wine Group, Coonawarra	0,75	17,98	23,97		B10	kuohuviinit & samppanjat			Australia		2013	Wingara Wine Group, Coonawarra		Shiraz	Erittäin kuiva , hapokas, kuningatarhilloinen, luumuinen, mausteinen, kevyen suklainen, runsas. punainen.	pullo	luonnonkorkki	12,5	5,7	7				80	vakiovalikoima
547557	Kreglinger Vintage Brut 2007	Kreglinger Wine Estate, Tasmania	0,75	34,50	45,87	uutuus	B10	kuohuviinit & samppanjat			Australia		2007	Kreglinger Wine Estate, Tasmania		Pinot Noir, Chardonnay	Erittäin kuiva , erittäin hapokas, sitruksinen, kypsän aprikoosinen, keltaluumuinen, kevyen limettinen, hennon kukkainen	pullo	luonnonkorkki	12,5	8,8	6				80	vakiovalikoima
567967	Lindemans Cawarra Brut	Lindeman's Wines	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Australia			Lindeman's Wines		Colombard, Muscat Gordo Blanco	Erittäin kuiva , hapokas, kypsän hedelmäinen, sitruksinen, kevyen mausteinen, hennon paahteinen	pullo	luonnonkorkki	11,5	6,1	13				80	vakiovalikoima
580867	Taltarni Brut Taché 2011	Taltarni Vineyards, Victoria - South Australia - Tasmania	0,75	16,90	22,40		B10	kuohuviinit & samppanjat			Australia		2011	Taltarni Vineyards, Victoria - South Australia - Tasmania		Chardonnay, Pinot Noir, Pinot Meunier	Erittäin kuiva , hapokas, sitruksinen, kevyen vadelmainen, hennon paahteinen. rosee.	pullo	luonnonkorkki	12,0	7,4	6				80	vakiovalikoima
529077	Yellowglen Pink Dry	Yellowglen Vineyards	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Australia			Yellowglen Vineyards		Chardonnay, Pinot Noir, Shiraz	Puolikuiva , keskihapokas, makean metsämarjainen, kevyen sitruksinen, hennon yrttinen. rosee.	pullo	luonnonkorkki	11,0	6,3	25				80	vakiovalikoima
548407	Cono Sur Brut	Viña Cono Sur, Bío-Bío Valley	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Chile			Viña Cono Sur, Bío-Bío Valley		Chardonnay, Pinot Noir	Erittäin kuiva , hapokas, kypsän sitruksinen, viheromenainen, kevyen keltaluumuinen, hennon mineraalinen	pullo	luonnonkorkki	12,0	7,8	9				80	vakiovalikoima
563967	Fresita	Viña Casal	0,75	9,98	13,17		B10	kuohuviinit & samppanjat			Chile			Viña Casal	Sisältää mansikkaa		Makea , vähän hapokas, kevyen mansikkainen, hennon sitruksinen. punainen, samea.	pullo	luonnonkorkki	8,0	6,1	65				80	vakiovalikoima
563963	Fresita	Viña Casal de Gorchs	0,20	3,19	15,45		B10	kuohuviinit & samppanjat			Chile			Viña Casal de Gorchs	Sisältää mansikkaa		Makea , vähän hapokas, kevyen mansikkainen, hennon sitruksinen. punainen, samea.	pullo	muovisuljin	8,0	6,1	65				80	vakiovalikoima
646637	NVY Passion Fruit	Viña Valdivieso	0,75	9,98	13,31		B10	kuohuviinit & samppanjat			Chile			Viña Valdivieso	Sisältää passionhedelmää		Makea , keskihapokas, passionhedelmäinen, ananaksinen. keltainen, samea.	pullo	luonnonkorkki	8,5	5,9	55				80	vakiovalikoima
504257	Subercaseaux Extra Brut	Concha y Toro, DO Valle del Limarí	0,75	19,89	26,52	uutuus	B10	kuohuviinit & samppanjat			Chile			Concha y Toro, DO Valle del Limarí		Chardonnay, Pinot Noir	Erittäin kuiva , hapokas, sitruksinen, keltaluumuinen, kevyen briossinen, mineraalinen, tasapainoinen, tyylikäs	pullo	luonnonkorkki	12,0	6,2	6				80	vakiovalikoima
575517	Tarapacá Brut 2015	Viña Tarapacá,	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Chile		2015	Viña Tarapacá,		Chardonnay, Pinot Noir, Sauvignon Blanc	Erittäin kuiva , hapokas, sitruksinen, trooppisen hedelmäinen, mausteinen	pullo	luonnonkorkki	12,5	5,3	11				80	vakiovalikoima
561157	Torres Santa Digna Estelado Rosé Brut	Miguel Torres, Secano Interior	0,75	13,96	18,48		B10	kuohuviinit & samppanjat	eettinen		Chile			Miguel Torres, Secano Interior		Pais	Erittäin kuiva , hapokas, sitruksinen, kevyen vadelmainen, hennon herukkainen, vivahteikas. rosee.	pullo	luonnonkorkki	12,0	5,8	8				80	vakiovalikoima
500427	Undurraga Royal Brut	Viña Undurraga, DO Valle de Leyda	0,75	12,99	17,19		B10	kuohuviinit & samppanjat			Chile			Viña Undurraga, DO Valle de Leyda		Chardonnay, Pinot Noir	Erittäin kuiva , hapokas, sitruksinen, herukkainen, kevyen karviaismainen, hennon päärynäinen	pullo	luonnonkorkki	12,5	7,3	6				80	vakiovalikoima
563917	Balfour 1503 Classic Cuvée Brut	Hush Heath Winery, English Quality Sparkling Wine	0,75	28,19	37,59		B10	kuohuviinit & samppanjat			Englanti			Hush Heath Winery, English Quality Sparkling Wine		Pinot Noir, Chardonnay, Pinot Meunier	Erittäin kuiva , hapokas, aprikoosinen, kypsän sitruksinen, keltaluumuinen, kevyen mausteinen, hennon hunajainen, vivahteikas	pullo	luonnonkorkki	11,5	12,0	12				80	vakiovalikoima
528757	Hattingley Valley Classic Cuvée Brut	Hattingley Valley Wines, PDO English Sparkling Wine	0,75	34,90	46,40		B10	kuohuviinit & samppanjat			Englanti			Hattingley Valley Wines, PDO English Sparkling Wine		Pinot Noir, Chardonnay	Erittäin kuiva , hapokas, sitruksinen, limettinen, kevyen hunajameloninen, hennon paahteinen	pullo	luonnonkorkki	12,0	10,8	12				80	vakiovalikoima
570647	1+1=3 Cava Brut	U més U fan tres, DO Cava	0,75	19,57	25,96		B10	kuohuviinit & samppanjat			Espanja			U més U fan tres, DO Cava		Xarel.lo, Parellada, Macabeu	Erittäin kuiva , hapokas, sitruksinen, mineraalinen, hennon paahteinen, tasapainoinen	pullo	luonnonkorkki	11,5	5,3	8				80	vakiovalikoima
583887	Albet i Noya Can Vendrell Cava Brut	Albet i Noya, DO Cava	0,75	13,90	18,40		B10	kuohuviinit & samppanjat	luomu		Espanja			Albet i Noya, DO Cava		Macabeu, Xarel.lo, Parellada	Erittäin kuiva , hapokas, kypsän sitruksinen, mineraalinen, hennon yrttinen, paahteinen	pullo	luonnonkorkki	12,0	5,3	5				80	vakiovalikoima
578197	Alta Alella Bruant Cava Brut Nature 2014	Alta Alella, DO Cava	0,75	22,90	30,40		B10	kuohuviinit & samppanjat	luomu		Espanja		2014	Alta Alella, DO Cava	Ei lisättyä sulfiittia. Pullossa suljentapanta	Xarel.lo	Erittäin kuiva , hapokas, viheromenainen, sitruksinen, päärynäinen, yrttinen	pullo	luonnonkorkki	12,0	5,3					80	vakiovalikoima
553597	Amalía Brut	Bodegas Lozano,	0,75	7,98	10,51		B10	kuohuviinit & samppanjat			Espanja			Bodegas Lozano,		Macabeo, Parellada	Erittäin kuiva , keskihapokas, päärynäinen, persikkainen, kypsän sitruksinen, kevyen mausteinen	pullo	luonnonkorkki	11,5	4,9	15				80	vakiovalikoima
505457	Anna de Codorníu Cava Brut	Codorníu, DO Cava	0,75	11,69	15,45		B10	kuohuviinit & samppanjat			Espanja			Codorníu, DO Cava		Chardonnay, Parellada, Macabeo, Xarel-lo	Erittäin kuiva , erittäin hapokas, sitruksinen, viheromenainen, kevyen päärynäinen, hennon paahteinen	pullo	luonnonkorkki	11,5	5,6	11				80	vakiovalikoima
602508	Beso del Sol Red Sangria  hanapakkaus	The Spanish Wine Company	3,00	21,00	7,00	uutuus	B10	kuohuviinit & samppanjat			Espanja			The Spanish Wine Company			Makea , appelsiininen, punamarjainen, kirsikkainen, mausteinen	hanapakkaus	kartonkipakkaus	5,5	6,1	80				70	vakiovalikoima
508777	Blossom Cava Brut	Stella Wines, DO Cava	0,75	8,48	11,17		B10	kuohuviinit & samppanjat			Espanja			Stella Wines, DO Cava		Macabeo	Erittäin kuiva , keskihapokas, hedelmäinen, kevyen sitruksinen, hennon yrttinen	pullo	luonnonkorkki	11,5	5,9	10				80	vakiovalikoima
505507	BonAval Cava Semi Seco	Bodegas Bonaval, DO Cava	0,75	7,98	10,51		B10	kuohuviinit & samppanjat			Espanja			Bodegas Bonaval, DO Cava		Macabeo, Parellada	Puolimakea , hapokas, kypsän sitruksinen, persikkainen, kevyen hunajameloninen, hennon mausteinen	pullo	luonnonkorkki	11,5	5,6	35				90	vakiovalikoima
538677	Campo Viejo Reserva Cava Brut	Domecq Bodegas, DO Cava	0,75	10,01	13,21		B10	kuohuviinit & samppanjat			Espanja			Domecq Bodegas, DO Cava		Xarel.lo, Macabeo, Parellada	Erittäin kuiva , hapokas, sitruksinen, hedelmäinen, hennon päärynäinen, kevyen mineraalinen	pullo	luonnonkorkki	11,5	6,0	12				80	vakiovalikoima
008971	Castellblanc Cava Seco	Castellblanc, DO Cava	0,75	9,91	13,08		B10	kuohuviinit & samppanjat			Espanja			Castellblanc, DO Cava		Macabeo, Parellada, Xarel.lo	Puolikuiva , keskihapokas, hedelmäinen, kevyen aprikoosinen, hennon yrttinen	pullo	luonnonkorkki	11,5	6,1	20				80	vakiovalikoima
551494	Castellblanc Rosado Cava Brut	Castellblanch, DO Cava, Brut	0,38	5,99	15,71		B10	kuohuviinit & samppanjat			Espanja			Castellblanch, DO Cava, Brut		Trepat, Garnacha	Erittäin kuiva , keskihapokas, metsämarjainen, kevyen yrttinen. Rosee	pullo	luonnonkorkki	12,0	5,8	8				80	vakiovalikoima
528017	Castellblanc Rosado Cava Semi Seco	Castellblanc, DO Cava	0,75	9,51	12,55		B10	kuohuviinit & samppanjat			Espanja			Castellblanc, DO Cava		Trepat, Garnacha	Puolimakea , keskihapokas, punamarjainen, kirsikkainen, mausteinen. rosee.	pullo	luonnonkorkki	12,0	6,3	40				90	vakiovalikoima
008912	Codorníu Clasico Cava Sec	Codorníu, DO Cava	0,38	5,19	13,57		B10	kuohuviinit & samppanjat			Espanja			Codorníu, DO Cava		Macabeo, Xarel.lo, Parellada	Puolikuiva , hapokas, kypsän sitruksinen, viheromenainen, kevyen mineraalinen, hennon paahteinen	pullo	luonnonkorkki	11,5	6,1	17				80	vakiovalikoima
589113	Codorníu Clasico Cava Sec	Codorníu, DO Cava	0,20	3,58	17,40		B10	kuohuviinit & samppanjat			Espanja			Codorníu, DO Cava		Macabeo, Xarel.lo, Parellada	Puolikuiva , hapokas, kypsän sitruksinen, viheromenainen, kevyen mineraalinen, hennon paahteinen	pullo	metallinen kierrekapseli	11,5	6,1	17				80	vakiovalikoima
008911	Codorníu Clásico Cava Sec	Codorníu, DO Cava	0,75	9,28	12,24		B10	kuohuviinit & samppanjat			Espanja			Codorníu, DO Cava		Macabeo, Xarel.lo, Parellada	Puolikuiva , hapokas, kypsän sitruksinen, viheromenainen, kevyen mineraalinen, hennon paahteinen	pullo	luonnonkorkki	11,5	6,1	17				80	vakiovalikoima
509947	Codorniu Ecológica Cava Semi Seco	Codorníu, DO Cava	0,75	9,99	13,19		B10	kuohuviinit & samppanjat	luomu		Espanja			Codorníu, DO Cava		Xarel-lo, Parellada, Macabeo	Puolimakea , hapokas, kypsän sitruksinen, aprikoosinen, kevyen mineraalinen, hennon paahteinen	pullo	luonnonkorkki	11,5	4,6	35				80	vakiovalikoima
008914	Codorníu Selección Raventos Cava Brut	Codorníu, DO Cava	0,75	12,99	17,19		B10	kuohuviinit & samppanjat			Espanja			Codorníu, DO Cava		Chardonnay, Xarel.lo, Parellada, Macabeo	Erittäin kuiva , hapokas, kypsän hedelmäinen, hennon hunajainen, paahteinen, tasapainoinen	pullo	luonnonkorkki	11,5	6,3	11				80	vakiovalikoima
534527	Faustino Cava Extra Seco	Bodegas Faustino, DO Cava	0,75	9,89	13,05		B10	kuohuviinit & samppanjat			Espanja			Bodegas Faustino, DO Cava		Macabeo, Chardonnay	Kuiva , keskihapokas, kypsän sitruksinen, keltaomenainen, kevyen yrttinen	pullo	luonnonkorkki	11,5	5,2	14				80	vakiovalikoima
641257	Fiesta del Sol Mango Passion Fruit	Peter Herres	0,75	6,79	8,92	uutuus	B10	kuohuviinit & samppanjat			Espanja			Peter Herres			Makea , keskihapokas, passionhedelmäinen, mangoinen, hennon ananaksinen. samea.	pullo	metallinen kierrekapseli	6,9	6,6	80				80	vakiovalikoima
008966	Freixenet Carta Nevada Cava Semi Seco	Freixenet, DO Cava	0,75	9,28	12,24		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Parellada, Xarel.lo, Macabeo	Puolimakea , keskihapokas, hedelmäinen, kypsän sitruksinen, hennon mausteinen	pullo	luonnonkorkki	12,0	5,7	35				90	vakiovalikoima
008965	Freixenet Carta Nevada Cava Semi Seco	Freixenet, DO Cava	0,20	3,48	16,90		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Macabeo, Xarel.lo, Parellada	Puolimakea , keskihapokas, hedelmäinen, kypsän sitruksinen, hennon mausteinen	pullo	muovisuljin	12,0	5,7	35				90	vakiovalikoima
008961	Freixenet Cordon Negro Cava Brut	Freixenet, DO Cava	0,75	9,99	13,19		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Parellada, Macabeo, Xarel.lo	Erittäin kuiva , erittäin hapokas, viheromenainen, valkoherukkainen, hennon mineraalinen	pullo	luonnonkorkki	11,5	5,6	9				80	vakiovalikoima
008963	Freixenet Cordon Negro Cava Brut	Freixenet, DO Cava	1,50	21,30	14,13		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Parellada, Macabeo, Xarel.lo	Erittäin kuiva , erittäin hapokas, viheromenainen, valkoherukkainen, hennon mineraalinen	pullo	luonnonkorkki	11,5	5,6	9				80	vakiovalikoima
008964	Freixenet Cordon Negro Cava Brut	Freixenet, DO Cava	0,20	3,69	17,95		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Parellada, Macabeo, Xarel.lo	Erittäin kuiva , erittäin hapokas, viheromenainen, valkoherukkainen, hennon mineraalinen	pullo	muovisuljin	11,5	5,6	9				80	vakiovalikoima
517147	Freixenet Cordon Rosado Cava Brut	Freixenet, DO Cava	0,75	9,89	13,05		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Trepat, Garnacha	Erittäin kuiva , hapokas, vadelmainen, kevyen punaherukkainen. rosee.	pullo	luonnonkorkki	12,0	6,3	9				80	vakiovalikoima
517143	Freixenet Cordon Rosado Cava Brut	Freixenet, DO Cava	0,20	3,60	17,50		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Trepat, Garnacha	Erittäin kuiva , hapokas, vadelmainen, kevyen punaherukkainen. rosee.	pullo	metallinen kierrekapseli	12,0	6,3	9				80	vakiovalikoima
531257	Freixenet Elyssia Gran Cuvée Cava Brut	Freixenet, DO Cava	0,75	19,97	26,49		B10	kuohuviinit & samppanjat			Espanja			Freixenet, DO Cava		Chardonnay, Macabeo, Parellada, Pinot Noir	Erittäin kuiva , hapokas, kypsän hedelmäinen, sitruksinen, mineraalinen, elegantti, pitkä	pullo	luonnonkorkki	11,5	5,8	9				80	vakiovalikoima
